,gender,age,age_o,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,interests_correlate,like,match,race_Black/African American,race_European/Caucasian-American,race_Latino/Hispanic American,race_Other,race_o_Black/African American,race_o_European/Caucasian-American,race_o_Latino/Hispanic American,race_o_Other,field_Biology,field_Business,field_Chemistry,field_Clinical Psychology,field_Education,field_Electrical Engineering,field_Engineering,field_Film,field_Finance,field_International Affairs,field_Law,field_MBA,field_Mathematics,field_Operations Research,field_Physics,field_Political Science,field_Psychology,field_School Psychology,field_Social Work,field_Sociology,field_medicine,field_sociology
1034,1,22.0,32.0,1,2.0,2.0,3.0,1.6666666666666665,6.0,4.0,1.8867924528301887,4.0,5.0,6.0,6.0,6.0,1.5,5.0,4.0,4.0,5.0,6.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,7.0,4.0,0.0,7.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1035,1,22.0,26.0,1,2.0,2.0,4.0,0.8333333333333333,4.0,2.0,1.8867924528301887,6.0,7.0,7.0,7.0,7.0,1.5,5.0,4.0,4.0,5.0,6.0,8.0,8.0,8.0,8.0,9.0,7.0,7.0,10.0,8.0,0.15,8.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1036,1,22.0,27.0,1,2.0,2.0,2.0,2.5,5.0,3.0,3.7735849056603774,6.0,6.0,6.0,6.0,6.0,1.5,5.0,4.0,4.0,5.0,6.0,8.0,8.0,8.0,8.0,6.0,6.0,5.0,5.0,5.0,0.63,4.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1037,1,22.0,25.0,0,2.0,2.0,3.0,2.5,4.0,4.0,0.0,8.0,7.0,8.0,8.0,7.0,1.5,5.0,4.0,4.0,5.0,6.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,10.0,9.0,-0.28,9.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1038,1,22.0,22.0,0,2.0,2.0,1.0,3.333333333333333,7.0,2.0,0.9433962264150944,7.0,5.0,7.0,6.0,4.0,1.5,5.0,4.0,4.0,5.0,6.0,8.0,8.0,8.0,8.0,5.0,6.0,7.0,5.0,6.0,-0.11,4.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1039,1,22.0,21.0,1,2.0,2.0,1.9000000000000001,4.0,4.2,4.6000000000000005,0.9433962264150944,6.0,8.0,8.0,8.0,9.0,1.5,5.0,4.0,4.0,5.0,6.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,9.0,0.63,10.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1040,1,22.0,24.0,1,2.0,2.0,1.0,3.333333333333333,7.0,4.0,0.0,9.0,6.0,7.0,6.0,5.0,1.5,5.0,4.0,4.0,5.0,6.0,8.0,8.0,8.0,8.0,9.0,7.0,7.0,9.0,6.0,0.41,8.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1041,1,22.0,25.0,0,2.0,2.0,1.5,1.6666666666666665,6.0,2.0,0.9433962264150944,7.0,10.0,8.0,7.0,5.0,1.5,5.0,4.0,4.0,5.0,6.0,8.0,8.0,8.0,8.0,6.0,7.0,7.0,6.0,7.0,0.56,7.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1042,1,22.0,28.0,1,2.0,2.0,2.0,3.333333333333333,3.0,3.0,0.9433962264150944,6.0,7.0,8.0,6.0,9.0,1.5,5.0,4.0,4.0,5.0,6.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,0.76,8.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1043,1,22.0,27.0,0,2.0,2.0,2.0,3.333333333333333,4.0,4.0,1.8867924528301887,6.0,7.0,7.0,5.0,6.0,1.5,5.0,4.0,4.0,5.0,6.0,8.0,8.0,8.0,8.0,4.0,6.0,7.0,4.0,5.0,0.29,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1044,1,23.0,28.0,0,1.0,4.0,2.0,3.333333333333333,4.0,2.0,1.8867924528301887,7.0,5.0,6.0,6.0,5.0,1.0,6.25,4.0,2.0,6.666666666666666,3.0,10.0,3.0,8.0,8.0,4.0,2.0,9.0,2.0,10.0,0.69,5.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1045,1,23.0,26.0,0,1.0,4.0,1.8,3.0,3.6,3.8000000000000003,2.4528301886792456,5.0,6.0,7.0,4.0,4.0,1.0,6.25,4.0,2.0,6.666666666666666,3.0,10.0,3.0,8.0,8.0,2.0,4.0,9.0,4.0,9.0,-0.16,5.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1046,1,23.0,26.0,1,1.0,4.0,1.0,3.333333333333333,4.0,4.4,1.1320754716981134,6.0,6.0,6.0,6.0,6.0,1.0,6.25,4.0,2.0,6.666666666666666,3.0,10.0,3.0,8.0,8.0,2.0,5.0,9.0,2.0,9.0,0.55,7.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1047,1,23.0,29.0,0,1.0,4.0,5.0,1.1666666666666665,4.0,4.6000000000000005,0.0,8.0,7.0,8.0,7.0,6.0,1.0,6.25,4.0,2.0,6.666666666666666,3.0,10.0,3.0,8.0,8.0,9.0,5.0,9.0,6.4349959116925595,6.775920202304018,0.14,4.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1049,1,23.0,28.0,0,1.0,4.0,3.0,5.0,4.0,2.0,1.8867924528301887,4.0,4.0,3.0,4.0,2.0,1.0,6.25,4.0,2.0,6.666666666666666,3.0,10.0,3.0,8.0,8.0,7.0,9.0,9.0,9.0,6.775920202304018,0.43,8.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1050,1,23.0,30.0,0,1.0,4.0,2.0,4.166666666666666,5.0,3.0,0.9433962264150944,8.0,8.0,7.0,7.0,8.0,1.0,6.25,4.0,2.0,6.666666666666666,3.0,10.0,3.0,8.0,8.0,2.0,9.0,9.0,4.0,6.775920202304018,0.38,5.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1051,1,23.0,22.0,0,1.0,4.0,4.0,1.3333333333333333,2.0,2.4000000000000004,1.8867924528301887,7.0,7.175088291225211,6.0,5.0,6.916905444126074,1.0,6.25,4.0,2.0,6.666666666666666,3.0,10.0,3.0,8.0,8.0,2.0,9.0,9.0,2.0,9.0,-0.13,5.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1052,1,23.0,32.0,0,1.0,4.0,3.0,1.6666666666666665,6.0,4.0,1.8867924528301887,5.0,5.0,6.0,3.0,6.0,1.0,6.25,4.0,2.0,6.666666666666666,3.0,10.0,3.0,8.0,8.0,3.0,8.0,8.0,6.4349959116925595,6.775920202304018,0.07,8.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1053,1,23.0,26.0,0,1.0,4.0,4.0,0.8333333333333333,4.0,2.0,1.8867924528301887,6.0,7.0,6.0,6.0,6.0,1.0,6.25,4.0,2.0,6.666666666666666,3.0,10.0,3.0,8.0,8.0,5.0,9.0,9.0,6.4349959116925595,6.775920202304018,0.21,7.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1054,1,23.0,27.0,0,1.0,4.0,2.0,2.5,5.0,3.0,3.7735849056603774,6.0,8.0,6.0,6.0,4.0,1.0,6.25,4.0,2.0,6.666666666666666,3.0,10.0,3.0,8.0,8.0,9.0,5.0,9.0,9.0,9.0,0.59,7.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1055,1,23.0,25.0,0,1.0,4.0,3.0,2.5,4.0,4.0,0.0,5.0,8.0,8.0,6.0,4.0,1.0,6.25,4.0,2.0,6.666666666666666,3.0,10.0,3.0,8.0,8.0,7.0,9.0,9.0,7.0,9.0,-0.2,7.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1056,1,23.0,22.0,1,1.0,4.0,1.0,3.333333333333333,7.0,2.0,0.9433962264150944,10.0,10.0,10.0,8.0,8.0,1.0,6.25,4.0,2.0,6.666666666666666,3.0,10.0,3.0,8.0,8.0,5.0,9.0,9.0,6.4349959116925595,6.775920202304018,0.09,9.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1057,1,23.0,21.0,0,1.0,4.0,1.9000000000000001,4.0,4.2,4.6000000000000005,0.9433962264150944,6.5,7.0,6.5,5.0,5.0,1.0,6.25,4.0,2.0,6.666666666666666,3.0,10.0,3.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,0.65,10.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1058,1,23.0,24.0,0,1.0,4.0,1.0,3.333333333333333,7.0,4.0,0.0,7.0,7.0,5.0,5.0,4.0,1.0,6.25,4.0,2.0,6.666666666666666,3.0,10.0,3.0,8.0,8.0,7.0,4.0,7.0,2.0,2.0,0.51,5.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1059,1,23.0,25.0,0,1.0,4.0,1.5,1.6666666666666665,6.0,2.0,0.9433962264150944,7.0,10.0,8.0,8.0,8.0,1.0,6.25,4.0,2.0,6.666666666666666,3.0,10.0,3.0,8.0,8.0,7.0,10.0,10.0,6.0,10.0,0.59,9.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1060,1,23.0,28.0,0,1.0,4.0,2.0,3.333333333333333,3.0,3.0,0.9433962264150944,5.0,5.0,7.0,4.0,6.0,1.0,6.25,4.0,2.0,6.666666666666666,3.0,10.0,3.0,8.0,8.0,2.0,2.0,5.0,2.0,6.775920202304018,0.79,2.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1061,1,23.0,27.0,0,1.0,4.0,2.0,3.333333333333333,4.0,4.0,1.8867924528301887,4.0,4.0,5.0,2.0,2.0,1.0,6.25,4.0,2.0,6.666666666666666,3.0,10.0,3.0,8.0,8.0,5.0,5.0,9.0,6.4349959116925595,9.0,0.56,8.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1080,1,27.0,28.0,1,3.0,1.0,2.0,3.333333333333333,4.0,2.0,1.8867924528301887,6.0,7.0,7.0,7.0,7.0,1.0,5.0,4.0,2.0,6.666666666666666,8.0,8.0,8.0,8.0,8.0,1.0,7.173569482288828,8.0,7.0,6.775920202304018,0.61,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,1,27.0,26.0,0,3.0,1.0,1.8,3.0,3.6,3.8000000000000003,2.4528301886792456,5.0,8.0,7.0,5.0,6.0,1.0,5.0,4.0,2.0,6.666666666666666,8.0,8.0,8.0,8.0,8.0,7.0,9.0,9.0,8.0,9.0,0.31,8.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,1,27.0,26.0,0,3.0,1.0,1.0,3.333333333333333,4.0,4.4,1.1320754716981134,6.0,7.0,7.0,6.0,6.916905444126074,1.0,5.0,4.0,2.0,6.666666666666666,8.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,7.0,8.0,-0.36,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,1,27.0,29.0,0,3.0,1.0,5.0,1.1666666666666665,4.0,4.6000000000000005,0.0,4.0,6.0,7.0,4.0,6.0,1.0,5.0,4.0,2.0,6.666666666666666,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.775920202304018,0.23,8.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,1,27.0,28.0,0,3.0,1.0,3.0,5.0,4.0,2.0,1.8867924528301887,5.0,4.0,6.0,7.0,5.0,1.0,5.0,4.0,2.0,6.666666666666666,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,0.14,7.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,1,27.0,30.0,0,3.0,1.0,2.0,4.166666666666666,5.0,3.0,0.9433962264150944,6.0,9.0,8.0,7.0,8.0,1.0,5.0,4.0,2.0,6.666666666666666,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,0.54,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,1,27.0,22.0,1,3.0,1.0,4.0,1.3333333333333333,2.0,2.4000000000000004,1.8867924528301887,6.0,8.0,7.0,6.462962962962963,6.916905444126074,1.0,5.0,4.0,2.0,6.666666666666666,8.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,6.0,8.0,-0.35,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,1,27.0,32.0,0,3.0,1.0,3.0,1.6666666666666665,6.0,4.0,1.8867924528301887,10.0,9.0,8.0,7.0,7.0,1.0,5.0,4.0,2.0,6.666666666666666,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.06,9.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,1,27.0,26.0,0,3.0,1.0,4.0,0.8333333333333333,4.0,2.0,1.8867924528301887,7.0,8.0,8.0,6.0,7.0,1.0,5.0,4.0,2.0,6.666666666666666,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,0.38,7.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,1,27.0,27.0,0,3.0,1.0,2.0,2.5,5.0,3.0,3.7735849056603774,6.0,9.0,8.0,6.0,7.0,1.0,5.0,4.0,2.0,6.666666666666666,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,-0.12,7.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,1,27.0,25.0,0,3.0,1.0,3.0,2.5,4.0,4.0,0.0,6.0,9.0,9.0,6.0,5.0,1.0,5.0,4.0,2.0,6.666666666666666,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,0.31,9.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,1,27.0,22.0,0,3.0,1.0,1.0,3.333333333333333,7.0,2.0,0.9433962264150944,8.0,10.0,7.0,3.0,10.0,1.0,5.0,4.0,2.0,6.666666666666666,8.0,8.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,8.0,0.05,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,1,27.0,21.0,0,3.0,1.0,1.9000000000000001,4.0,4.2,4.6000000000000005,0.9433962264150944,6.0,8.0,8.0,5.5,6.0,1.0,5.0,4.0,2.0,6.666666666666666,8.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,8.0,9.0,0.07,7.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,1,27.0,24.0,0,3.0,1.0,1.0,3.333333333333333,7.0,4.0,0.0,6.0,8.0,8.0,7.0,6.0,1.0,5.0,4.0,2.0,6.666666666666666,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.31,8.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,1,27.0,25.0,1,3.0,1.0,1.5,1.6666666666666665,6.0,2.0,0.9433962264150944,7.0,10.0,7.0,7.0,7.0,1.0,5.0,4.0,2.0,6.666666666666666,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.34,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,1,27.0,28.0,0,3.0,1.0,2.0,3.333333333333333,3.0,3.0,0.9433962264150944,6.0,8.0,8.0,6.0,9.0,1.0,5.0,4.0,2.0,6.666666666666666,8.0,8.0,8.0,8.0,8.0,6.0,7.173569482288828,8.0,8.0,8.0,0.17,8.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,1,27.0,27.0,1,3.0,1.0,2.0,3.333333333333333,4.0,4.0,1.8867924528301887,5.0,5.0,6.0,3.0,5.0,1.0,5.0,4.0,2.0,6.666666666666666,8.0,8.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,9.0,0.07,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,1,23.0,28.0,0,8.0,10.0,2.0,3.333333333333333,4.0,2.0,1.8867924528301887,7.0,7.0,7.0,7.0,7.0,1.5,3.75,4.0,3.0,5.0,9.0,9.0,9.0,9.0,9.0,2.0,3.0,2.0,1.0,1.0,0.69,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1207,1,23.0,26.0,1,8.0,10.0,1.8,3.0,3.6,3.8000000000000003,2.4528301886792456,6.0,7.0,6.0,6.0,6.0,1.5,3.75,4.0,3.0,5.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,2.0,2.0,0.21,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1208,1,23.0,26.0,0,8.0,10.0,1.0,3.333333333333333,4.0,4.4,1.1320754716981134,7.0,6.0,6.0,7.0,6.916905444126074,1.5,3.75,4.0,3.0,5.0,9.0,9.0,9.0,9.0,9.0,3.0,6.0,6.0,5.0,7.0,0.16,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1209,1,23.0,29.0,1,8.0,10.0,5.0,1.1666666666666665,4.0,4.6000000000000005,0.0,8.0,8.0,7.0,7.0,6.0,1.5,3.75,4.0,3.0,5.0,9.0,9.0,9.0,9.0,9.0,3.0,4.0,6.0,6.0,7.0,0.55,3.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1211,1,23.0,28.0,1,8.0,10.0,3.0,5.0,4.0,2.0,1.8867924528301887,8.0,8.0,8.0,8.0,7.0,1.5,3.75,4.0,3.0,5.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,0.24,6.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1212,1,23.0,30.0,0,8.0,10.0,2.0,4.166666666666666,5.0,3.0,0.9433962264150944,6.0,8.0,8.0,8.0,6.0,1.5,3.75,4.0,3.0,5.0,9.0,9.0,9.0,9.0,9.0,3.0,10.0,9.0,5.0,9.0,0.38,4.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
